video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4,action,lemma,lemma_id
7173974984,1018,640,360,why did the man stepped on the leash in the middle of the video,3,7,CW,pick something up,pick up the stick,look at something,prevent dog from running sway,to touch the sandals,stepped,step,103
4464727975,2471,640,480,why did the man stand beside the baby while she reads,4,4,CW,want to open book,to know what baby is feeling,talking about cleanliness to audience,reading for baby,guide baby in reading skills,stand,stand,158
6131656392,1425,640,360,what is the lady on the chair covered in,3,3,CW,red jacket,orange cloth,white paper,black plastic,blue sweater,covered,cover,123
2472178749,1647,500,375,what did the people do after they raised their flags in a circular manner,1,3,TN,stand still in a formation,walk in a circle,pose for camera,awkward,prepare to hit ball,raised,raise,137
8497600070,882,640,480,how are the children moving on the snowy fround,4,0,CH,walk backwards,holding sides of sled,push sticks,shove it out,slide forward,slide,slide,44
2495046487,788,320,240,why does the baby smile after holding the sign for a while,0,2,CW,entertained,guide them,saw the toy,look for the man,likes the food,smile,smile,144
2508411246,951,500,375,why did the man stretch his head forward to the baby near the end,4,3,CW,check whether baby is ok,playing with baby,arrange cardboard for child,playing with the baby,to kiss baby,stretch,stretch,92
3011818579,1599,500,375,what does the boy do after he accidentally lets go of the jacket at the end,2,5,TN,follow man,walk,take it back,retrieve the ball,blow to the people sitting around him,lets,let,128
4800889464,936,360,480,what does the man do after grabbing the boy near the end,4,7,TN,water ride,put arms behind back,play with toy,take more food,help boy get down,grabbing,grab,86
2681849266,2262,500,375,what did the lady holding the stick do after dancing at the camera,0,7,TN,paste stick onto paper,laugh,stand still,yes,put behind her back,dancing,dance,120
4180731134,1033,320,240,why did the black dog ran after the white dog ran towards the grass near the end of the video,3,9,CW,it was chased,brown dog took its toy,play with ball,playing with each other,attracted by it,ran,run,155
5905219329,300,640,362,why is the man speaking into a microphone,4,0,CW,he is hosting a show,singing,unable to talk,greet the man,teaching,speaking,speak,126
3188565645,780,640,480,why did the man in red looked at the ground as they were talking,2,3,CW,paying attention to him,get closer to the ground,distracted,to talk to the man,telling the story to cameraman,looked,look,28
8082308738,461,640,360,why did the man with glasses turn around a while after walking,0,1,CW,talk to man behind,play guitar and sing,ensure safety,taking pictures of surrounding people,admire the scenery,turn,turn,157
3253849626,625,640,480,why is the man in black suit looking at ta specific direction at the start of the video,2,3,CW,to drink,watch the man untie the toy,listening,came back from riding,itchy,looking,look,28
7876566162,2158,640,360,what does the baby do after sitting down,0,11,TN,rise right arm,stand up,cry,crawl to adult,reading book,sitting,sit,78
6131656392,1425,640,360,why are the lady in white and the man in the chair both looking into the mirror in the middle of the video,1,7,CW,check out a shop,talking about his haircut,removing dirt from their faces,cleaning the microphone,preparing for a performance,looking,look,28
6307939959,1098,640,360,how did the man with black jacket protected his eyes from the sun,2,5,CH,slong sleeves,watch,wear sunglasses,wear thick clothes,on his hair,wear,wear,5
3387916195,842,480,272,why is the man wearing sunglasses,0,0,CW,protect eyes,performers uniform,practice shooting,look cool,ride motorcycle,wearing,wear,5
3025913649,2157,640,480,why did the boy in black extend his arm towards the baby near the end of the video,2,8,CW,wanted to lie down,affectionate gesture,wants to feed baby,talking,gesturing,extend,extend,92
3837320324,839,320,240,what does the boy do after moving his hands in circle for a while at the start,3,6,TN,put on purple shirt on baby,pick up grass,cycle towards the slope,take a few steps,put it back down,moving,move,161
4381879247,1035,640,480,why does the girl hold the stick behind her head after hitting the drum,1,6,CW,to play drums,better position,distracted,playing the game,to speak,hold,hold,4
10945593344,2466,640,1138,why does the man in grey lift his hands up and move them,0,5,CW,to help lady climb,dancing with the baby,hot,wanted to speak something,emphasise point,lift,lift,137
4204358241,504,360,480,why is the man holding on to a bowl and spoon,4,3,CW,to feed himself,easier for baking,for receiving money,preparing a meal,to feed the baby,holding,hold,4
4220014569,2499,640,360,what did the girl do after she left the dining table,3,8,TN,went to the kitchen,touch the dog,walk to man,walk to living room,take the knife,left,leave,130
4227122551,756,320,240,what does the boy do after the girl closes the box at the end of the video,0,9,TN,opens it again,talk,look over fence of porch,lie on his back,give to brown dog,closes,close,106
7417682572,1816,640,360,what did the man in checkered shirt do after moving his camera to the other side of the room after the middle part of the video,4,3,TN,twirl his hands,smile in the camera,use computer,hug boy,walk away,moving,move,161
12793616815,1444,640,360,what does the man in checkered shirt do after pointing a stick at another man at the end,3,7,TN,pull the ropes,play swing,walking,exchange sticks,looking at corals,pointing,point,147
5065103129,1236,640,480,how did the person with green life vest get into the river,0,6,CH,jumping down,paddles,sit straight up,spins his boat around,push boat away,jumping,jump,153
4708181102,1004,320,240,what does the man do after dancing for a while in the middle,2,3,TN,walk to the corner,jump around,smoke,smiling and laughing,juggle balls,dancing,dance,120
5295373833,1805,640,360,why is the lady lying down,0,1,CW,resting,unwrapping the present,push herself down,not stain her clothes,keep clean,lying,lie,57
2783505892,2697,320,240,how does the person in black slippers attempt to fix the broken sign in the middle of the video,0,8,CH,places it back,turn to the left,caught her,bites the toy,microphone,places,place,133
11544761843,865,640,360,what does the man in red do after lifting the weight off the rack,3,3,TN,hiking,touch his face,turn back,carry weight,high five the man in white,lifting,lift,137
7533538186,1335,640,360,why did the man smell his hand after touching the water coming from the tap,0,1,CW,check if smell bad,explain to camera,pipe is open,smell drink,full,smell,smell,24
2625491104,389,500,375,what did the man in red shorts do after the two men fell onto the canoe,1,3,TN,take a drink and watch him,walk away,makes a gesture too,climb up the stairs,swim,fell,fell,127
3485573210,840,640,480,how did the lady in blue bring the girl in pink to blow the candles,3,5,CH,hold her by her hands,by her hair,reach out her hand,carried her,by her toes,carried,carry,145
4848274945,756,480,270,what does the child do after putting down the spoon in the middle,4,7,TN,eat soup,turn to look at the lady,turned to talk to her,lick and chew,pick up bowl,putting,put,160
5945592272,528,272,480,why was the baby covering his eyes and opening the whole time,1,0,CW,looking at tv,playing,man moved it,excited to eat,looking at person,covering,cover,123
4164022711,1151,640,480,why did the shorter man look at the taller man for a while before the tall man speaks into the microphone,2,2,CW,practicing with him,read the lyrics,waiting for his turn,interrupt performance,to engage the audience,look,look,28
4304101430,2497,640,360,why did the white shirt woman put many caps on the red shirt boy at the end,2,5,CW,scared,gesture of affection,play with him,role playing,award,put,put,160
2568324599,1287,640,480,why did one of the men cover his face with a cloth,4,4,CW,to whip their hair,keep hair out of clothings,practising fighting,play game,his face was cold,cover,cover,123
9076493788,1470,640,360,why did the baby put her hand into her mouth after the first try of the food,3,4,CW,wants more,to suck his finger,chew,want to take food out,show food in hands,put,put,160
3134451316,626,640,480,what does the man do after the child holds the edge of the cardboard at the end,4,8,TN,puts it on the table,picks it up,sit down,happy,let go,holds,hold,4
6818400710,960,640,360,what did the girl in centre do after she sat up from the bent position at the start,3,7,TN,turn towards the man,look at her hands,pick up bag,dancing,walk in another direction,sat,sit,78
4698087865,1340,320,240,what did the man do after looking at the lady for a while in the middle of the video,2,8,TN,look at his paper,push bottles in front,play the drums,nod head,listening,looking,look,28
5295373833,1805,640,360,what did the lady do after putting the pig toy on her body and shaking it for a while,4,8,TN,jump around,touch cart,moves backward,stand up,drop toy,putting,put,160
4019095533,390,640,360,why is the man in yellow holding camera,2,3,CW,record for memory,take photos of the girls,taking pictures,guide the vehicle,decoration for halloween theme,holding,hold,4
8114720332,1359,640,480,how does the lady in white express her joy and happiness,3,2,CH,raise her armss,hold in front of her,kiss child,smile and laugh,rubs the dog,laugh,laugh,121
